word,count
신종,294
코로나바이러스,217
코로나,203
우한,106
진자,80
국내,71
중국,67
확산,58
폐렴,56
바이러스,54
발생,53
환자,51
대응,48
대책,48
감염증,41
세번,40
대통령,40
입국,34
확진,33
시간,33
회의,31
감염,26
긴급,26
금지,25
시장,22
중국인,21
한국인,20
박원순,20
청원,18
남성,18
불안,17
검역,16
확인,16
강화,15
사망자,15
국민,15
병원,15
가동,14
대국민,14
서울시,14
체계,13
사망,13
본부,13
정부,12
명확,11
지역,11
격리,11
증상,10
관련,10
공포,10
속보,10
치료,10
고양시,10
감시,9
비상,9
일본,9
메르스,9
재난,9
안전,9
담화,9
천명,8
미국,8
의사,8
종합,8
전역,8
확대,8
우려,8
무증상,7
연휴,7
캐나다,7
일로,7
노력,7
전파,7
메시지,7
소집,7
서울시장,7
의협,7
사태,6
방문,6
방지,6
사스,6
오염,6
북한,6
돌파,6
모든,6
한국,6
방역,6
제주,6
조치,6
중정부,6
과도,6
사회,6
여행객,6
연구,6
발표,6
활동,6
중단,5
홍콩,5
선포,5
총력,5
점검,5
철수,5
관리,5
전체,5
신고,5
예방,5
자세,5
이틀,5
변경,5
경기도,5
중과,5
긴장,5
주재,5
백신,5
투여,5
브리핑,5
감염병,5
협회,5
위해,4
후베이성,4
거주,4
치사,4
질병,4
연일,4
상황,4
도쿄올림픽,4
복싱,4
아시아,4
예선,4
암만,4
당부,4
하루,4
자제,4
유입,4
전염,4
적극,4
달라,4
문재인,4
필요,4
보건,4
당국,4
정의,4
평균,4
전격,4
지정,4
국방부,4
대한의사협회,4
단체,3
관광,3
가능성,3
허태정,3
대처,3
초기,3
청와대,3
강조,3
차단,3
육박,3
싱가포르,3
말레이,3
경기,3
상하이,3
상태,3
대비,3
접촉,3
방안,3
기업,3
출장,3
봉쇄,3
신형,3
최악,3
지시,3
개발,3
안철수,3
두번째,3
착수,3
사례,3
영국,3
의료,3
의심,3
과잉,3
돌입,3
출신,3
존재,2
공산당,2
본토,2
양승조,2
