word,count
코로나,3992
진자,467
극복,426
지원,328
대응,217
확진,189
신규,177
대구,159
감염,137
방역,129
사전투표,121
치료,118
위해,118
성금,117
환자,117
위기,116
발생,103
여파,103
추가,101
국내,100
세계,99
속보,97
확산,94
사망자,93
만원,91
개발,90
직원,89
예방,86
한국,84
투표,84
기탁,83
미국,81
피해,79
사태,75
지역,75
바이오,75
격리,74
진단,71
삼성,71
기부,69
물품,69
정부,69
백신,68
키트,68
경제,66
의료,66
마스크,66
증가,64
사망,63
대책,63
긴급,63
영국,63
총리,63
지급,59
총선,58
대상,58
교민,58
기업,57
방문,57
수출,57
포토,56
사업,55
전달,55
병원,54
특별,53
부산,53
생산,52
해외,51
종합,51
완치,50
재난,50
회의,50
이후,49
자가,49
하이트진로,49
온라인,48
전세계,48
영향,47
우리,46
투표소,46
하루,45
원금,44
캠페인,44
서울,43
현황,43
생활,43
장기,42
장갑,42
글로벌,41
현장,41
바이러스,40
추진,40
중국,40
합의,40
공개,40
인정,40
사회,39
유전자,39
일본,39
규모,39
헌혈,39
부산시,39
대비,38
검사,37
강화,37
장관,37
무증상,37
코리아,37
미국법,37
봉쇄,36
공인,36
하락,36
분기,36
소상,35
확대,35
전망,35
유럽,35
참여,35
초기,35
응원,35
거리,35
관련,35
센터,34
시장,34
동참,34
산업,34
오늘,34
콜센터,34
누적,33
판매,33
경북,33
우려,33
조원,33
현대,33
최고,32
억원,32
고용,32
경기,32
감소,32
인천,32
뉴스,32
명대,32
일만,32
시행,31
급증,31
라이프,31
트럼프,31
안전,31
풍경,31
점검,31
공유,31
집단,30
지도,30
유지,30
기준,30
육군,29
서비스,29
영업,29
현대차,29
오렌지,29
계약,29
업체,28
프랑스,28
착용,28
산재,28
직스,28
최대,27
운영,27
연구,27
실시,27
전략,27
신임,27
간호장교,27
개최,26
허가,26
재무,26
존슨,26
영상,26
대본,26
방지,25
반등,25
회복,25
입국,25
시청,25
휴직,25
메시지,25
대통령,24
차단,24
관리,24
단체,24
다시,24
브리핑,24
일반,24
협력,24
복귀,24
요청,24
무급,24
정세균,24
오거돈,24
국민,24
르노,24
스마일게이트,24
비상,23
실적,23
천명,23
브라질,23
취소,23
이탈리아,23
비닐,23
이상,23
공장,23
완성,23
판정,22
이슈,22
소비,22
희망,22
달러,22
투입,22
금융,22
코로나바이러스,22
호전,22
여성,22
울산,22
두기,22
목표,22
전자,22
그룹,22
투자,21
선거,21
상승,21
돌파,21
파월,21
업계,21
상태,21
주가,21
릴레이,21
프리랜서,21
대출,20
거주,20
이용,20
격려,20
예산,20
예상,20
충격,20
행사,20
폐업,20
수원시,20
대구시,20
동선,20
미군,20
우한,19
소독,19
의정부,19
가능성,19
발표,19
조치,19
뉴욕,19
육박,19
시설,19
제주,19
주식,19
사전,19
본점,19
전개,19
성장,18
연합,18
위생,18
보증,18
교도소,18
소식,18
건강,18
전파,18
어제,18
재해,18
공무원,18
매출,18
복지,18
위탁,18
급감,17
독일,17
양성,17
조기,17
경남,17
교수,17
시내버스,17
안심,17
시작,17
금호,17
전시,17
구로,17
경찰,17
본부,17
정상,17
마련,17
계층,17
특징,17
노동자,17
감축,17
후보,16
위험,16
해제,16
김빛내리,16
블루,16
중단,16
확보,16
진행,16
부활절,16
지속,16
올해,16
연기,16
제공,16
공급,16
타격,16
국가,16
기관,16
이유,16
기회,16
증권,16
모든,16
유동성,16
항모,16
팬데믹,16
전역,16
사정,16
최저,16
준비,15
계속,15
협회,15
농가,15
제한,15
농산물,15
유입,15
가격,15
윤두준,15
개학,15
내년,15
퇴원,15
참석,15
사용,15
손목,15
밴드,15
예천,15
유라,15
이크,15
신종,15
총장,15
부천시,15
그래픽,15
구로구,15
자금,14
상담,14
쇼크,14
최악,14
대량,14
구청,14
고발,14
주민,14
일자리,14
정점,14
가족,14
버스,14
병상,14
때문,14
병실,14
이틀,14
에어컨,14
성모,14
가능,14
재단,14
근로자,14
근로,14
채용,14
중앙,14
발언,14
어학,14
웰스,14
임무,14
공연,13
시간,13
목포시,13
대상자,13
시대,13
재개,13
국제,13
진정,13
분석,13
사진,13
최전선,13
카드,13
최초,13
특강,13
서울시,13
활동,13
수요,13
심리,13
사천시,13
완료,13
연수,13
교육청,13
한마음,13
특례,13
강세,13
구속,13
임대,13
운행,13
연장,12
인도,12
공동,12
아동,12
나눔,12
전문가,12
화상,12
운동,12
공포,12
일정,12
남성,12
식당,12
석유화학,12
의약품,12
심리상담,12
찬성,12
제안,12
포르쉐,12
필요,12
제대,12
모집,12
무전,12
구글,12
급등,12
자회사,12
평택시,12
외국인,11
영화,11
전국,11
수입,11
착수,11
건설,11
가장,11
직격탄,11
구진,11
증시,11
무료,11
사례,11
국방부,11
상공,11
랭킹,11
콘텐츠,11
제로,11
등장,11
증상,11
비밀,11
축구,11
유로,11
대전,11
효과,11
어려움,11
특수,11
정책,11
스페인,11
구호,11
스트레스,11
어린이집,11
회장,11
기재부,11
백화점,11
부진,11
씨젠,11
급락,11
클라우드,11
경찰관,11
열기,11
명일,11
수도권,11
재산,11
인증,11
청소년,11
이뮤노믹,11
천만원,10
방안,10
실업,10
실직,10
신청,10
통합,10
분양,10
스포츠,10
농업,10
공단,10
총재,10
협의,10
러시아,10
침체,10
부대,10
설치,10
속출,10
논란,10
폐쇄,10
배달,10
한시,10
기대,10
난동,10
구매,10
귀국,10
항공,10
농촌,10
후원,10
제책,10
걱정,10
연속,10
산시,10
법인,10
주목,10
월일,10
거짓말,10
소외,10
전환,10
취약,10
유흥,10
수수료,10
유학생,10
모두,10
용인시,10
체결,10
고려,10
임대료,9
관심,9
주의,9
입원,9
금지,9
광주,9
공사,9
수도,9
대공황,9
개국,9
지금,9
취합,9
소득,9
도움,9
유가,9
경영,9
환경,9
적극,9
은행,9
롯데,9
위로,9
당부,9
중환자실,9
변수,9
시각,9
완화,9
도입,9
활용,9
보험,9
비대,9
수당,9
코미,9
바람,9
공식,9
루스벨트,9
가정,9
주요,9
발열,9
폐점,9
위반,9
신속,9
교육,9
조사,9
예측,9
아들,9
아버지,9
천안시,9
이노,9
집중,9
대처,9
위원회,9
게임,9
비어,9
제작,8
옥주현,8
예술,8
노벨상,8
원주,8
음성,8
진료,8
모금,8
촉구,8
급여,8
무역,8
역성,8
하동,8
식품,8
안정,8
손흥민,8
몸값,8
개월,8
요구,8
간다,8
농협,8
제약,8
리스크,8
취업,8
대감,8
시험,8
코로,8
나발,8
집콕,8
사랑,8
논의,8
속도,8
역대,8
시민,8
의회,8
변동,8
언론,8
자산,8
여명,8
무협,8
물질,8
박원순,8
약국,8
방위,8
행보,8
유권자,8
용품,8
현재,8
마을,8
판로,8
장학금,8
재확진,8
화이자,8
이동,8
총력,8
기증,8
포천시,8
정보,8
기록,8
손길,8
전사체,8
경험,8
접촉,8
데이터,8
경고,8
대응조치,8
고양시,8
보건,8
희비,8
전세,8
폭스바겐,8
명총,8
명월,8
촉진,8
학교,8
회사원,8
인하,7
고통,7
흡연,7
재활용,7
칼럼,7
포스트,7
축제,7
원주시,7
수준,7
청년,7
돕기,7
스루,7
프로그램,7
이하,7
현실,7
경제위기,7
강원,7
실제,7
상황,7
노래,7
계룡시,7
열사,7
접수,7
한화,7
신용,7
검토,7
간담,7
봉사,7
일상,7
북한,7
