word,count
코로나,3314
진자,647
확진,365
추가,262
발생,233
속보,210
극복,177
감염,169
사망자,165
사망,159
의료,150
확산,132
환자,119
방역,114
신규,111
병원,110
하루,108
종합,103
거리,101
미국,101
사회,97
위험,97
의사,95
증가,94
대응,93
두기,92
흡연,92
대구,91
여파,86
입국,86
해외,81
연기,78
애도,77
대통령,76
위해,75
정부,75
국내,75
일본,74
지역,71
경제,71
지원,70
의정부,69
성모,69
희생,69
격리,68
누적,68
직원,63
사태,60
거주,58
세계,57
현황,57
중국,56
검사,55
성금,54
긴급,54
완치,54
판정,53
연장,52
포토,52
제주,51
방지,50
이재명,49
당국,49
중단,47
치료,46
자가,46
추모,46
음성,46
이탈리아,45
기부,43
피해,43
인천,42
시험,42
수도권,42
유입,41
마음,41
가능성,40
쓰나미,39
마스크,39
예방,38
최대,37
뉴욕,37
묵념,37
경북,37
간호사,37
위기,36
천명,36
손실,36
접촉,36
집단,35
시민,34
대전,34
공개,34
서울,34
도쿄,34
남성,33
귀국,33
어제,33
확대,33
필기,33
스태프,32
양성,32
동선,32
취소,31
전달,31
관련,30
여성,30
유럽,30
현장,29
대비,29
방문,29
트럼프,29
조사,29
차단,29
위반,29
강도,28
축구장,28
김보미,28
공식,27
야외,27
기탁,26
상황,26
결혼식,26
조치,26
대본,26
윤전,26
발병,25
돌파,25
비상,25
원금,25
하락,25
총선,25
한국,25
평택시,25
이틀,25
핑크,25
준비,24
인도네시아,24
미군,24
양양,24
훈련,24
모두,23
영국,23
장기,23
진단,23
회의,23
동참,23
조원,23
증상,23
경기,22
온라인,22
독일,22
종식,22
처음,22
투표,22
폭발,22
감소,22
전문,22
증세,21
글로벌,21
관리,21
이상,21
국가,21
베트남,21
조기,21
간병인,21
비통,21
에버,20
로우,20
총리,20
가족,20
우려,20
스페인,20
의회,20
대책,20
구청,20
팝스타,20
이유,19
전파,19
전망,19
무기한,19
기업,19
특별,19
제주도,19
기준,19
일시,19
경남,19
만원,19
프랑스,19
주연,19
이슈,18
달러,18
지속,18
게양,18
전국,18
봉쇄,18
의심,18
진행,18
교민,18
타계,18
당부,17
생활,17
무료,17
경기도,17
주말,17
심각,17
안전,17
전세계,17
개막,17
효과,17
선포,17
행사,17
비교,17
무증상,17
부산,17
전북,17
사례,16
영향,16
벚꽃,16
총력,16
중대,16
헌신,16
자도,16
자릿수,16
봉사,16
기능,16
고비,16
더쇼,15
대처,15
국민,15
확인,15
추진,15
지사,15
신태용,15
감독,15
억원,15
금융위기,15
실시,15
일정,15
강화,15
발표,15
유학생,15
재개,15
사흘,15
퇴원,15
프로야구,15
정세균,15
마블,15
센터,15
대구시,15
브리핑,15
확진총,15
예배,15
저하,15
윤학,14
실업,14
강남구,14
충격,14
재난,14
자금,14
축구,14
급증,14
지침,14
폐쇄,14
의료인,14
선거운동,14
결정,14
리그,14
영화,14
평택,14
명검,14
고발,14
우한,14
그래픽,14
일일,14
더보이즈,14
범위,14
계속,13
운영,13
응원,13
입원,13
뉴욕증시,13
명대,13
변경,13
사업,13
뉴욕주,13
이동,13
생산,13
선수,13
감사,13
때문,13
풍경,13
후보,13
전체,13
개봉,13
감당,13
현재,13
단기간,13
이낙연,13
사천,13
아산병원,13
경주,12
일자리,12
브라질,12
키트,12
앵커,12
백신,12
증시,12
마감,12
멕시코,12
권고,12
중앙,12
과테말라,12
오늘,12
규모,12
해제,12
충북,12
연속,12
교회,12
검역,12
월일,12
시청,12
유지,12
강원,12
오산,12
대란,11
육박,11
스웨덴,11
게임,11
전문가,11
침체,11
직격탄,11
투자,11
예산,11
각국,11
착용,11
공사,11
개국,11
신종,11
총재,11
개발,11
영상,11
중증,11
활동,11
계획,11
거의,11
사항,11
실패,11
은행,10
집콕,10
점검,10
공부,10
수도,10
경찰,10
고양,10
우리,10
근무,10
오페라,10
취약,10
여명,10
개최,10
철원,10
제공,10
집중,10
신청,10
경로,10
맥주,10
입장,10
복귀,10
마련,10
캠페인,10
여행,10
주목,10
광장,10
가정,10
명명,10
마을,10
부검,10
일로,10
외출,9
급여,9
해고,9
이후,9
건강,9
파우치,9
절반,9
포인트,9
제작,9
서구,9
시설,9
안정,9
일제,9
공간,9
시대,9
부족,9
한인,9
줄줄이,9
뉴스,9
유가,9
청년,9
판매,9
포스트,9
발언,9
붕괴,9
히어로즈,9
회복,9
사진,9
영웅,9
예정,9
본부,9
공원,9
이란,9
바이러스,9
한국인,9
부부,9
제의,9
대한,9
고양시,9
망포동,9
제기,8
진료,8
봄꽃,8
심리,8
불안,8
개월,8
고용,8
인구,8
북한,8
계층,8
적용,8
목욕탕,8
그룹,8
원일,8
시스템,8
최소,8
긴장,8
공무원,8
활성화,8
후원,8
물품,8
제한,8
시신,8
협력,8
완화,8
보호,8
안치,8
제재,8
통합,8
내과,8
연예계,8
분기,8
소상,8
공인,8
시장,8
촉구,8
합동,8
다른,8
코로나바이러스,8
해열제,8
통과,8
주차장,8
반납,8
인니,8
대표팀,8
터널,8
추경,8
부금,8
조정,8
싱가포르,8
광주,8
양양군,8
명종,8
유령,8
고통,8
보정동,8
용인시,8
선언,8
봉화군,8
김종인,8
관심,8
강릉,8
기지,8
오후,8
선수단,7
자제,7
하프타임,7
최고,7
삭감,7
기록,7
보건,7
선거,7
공급,7
아파트,7
박성광,7
대만,7
나눔,7
잠시,7
다시,7
국회,7
서울시,7
민주,7
전남,7
공연,7
사랑,7
달라,7
일상,7
평가,7
정책,7
대출,7
성장,7
차원,7
터키,7
인포그래픽,7
시작,7
주간,7
방송,7
모금,7
적극,7
서산시,7
문화,7
지급,7
가구,7
청주,7
운동,7
국제,7
임박,7
비극,7
간담,7
농산물,7
안산시,7
부동산,7
히어로,7
김민규,7
확정,7
코치,7
자수,7
불가능,7
개봉일,7
채용,7
속출,7
수사,7
황교안,7
목표,7
정치권,7
정례,7
장기전,7
벌금,7
여야,7
정권,7
연일,7
종교,7
복지,7
기리,7
재검사,7
이철우,7
도지사,7
전역,7
결혼,7
와인,7
포함,7
재외선거,7
식사동,7
중순,6
가요,6
결방,6
화상회의,6
연구,6
나들이,6
학생,6
희망,6
상승,6
남미,6
학교,6
장관,6
시즌,6
수입,6
예상,6
재활,6
공항,6
둔화,6
관세,6
유엔,6
행정,6
임시회,6
확보,6
불가피,6
임대료,6
스마트폰,6
미국인,6
시간,6
독도,6
지적,6
명확,6
수출,6
상담,6
도입,6
이하,6
스포츠,6
언론,6
업계,6
실직,6
다우,6
아들,6
테러,6
전면,6
통제,6
강조,6
삼성,6
교육청,6
산업,6
옥천군,6
인하,6
참여,6
소비,6
분담,6
광주시,6
내년,6
면세점,6
가능,6
임시,6
디즈니,6
호소,6
상공,6
의협,6
프로축구,6
전남도,6
안산,6
노인,6
엄정,6
명총,6
공채,6
위중,6
명도,6
시행,6
미주,6
용인,6
경의,6
대한의사협회,6
톈안먼,6
무관,6
수원시청,6
수원시,6
거소,6
체류,6
공유,5
미래,5
대규모,5
맞춤,5
손길,5
남자,5
필요,5
배포,5
인공,5
호흡기,5
쿠오모,5
완료,5
결과,5
서비스,5
연구소,5
호주,5
김유진,5
공포,5
민주당,5
건설,5
버스,5
스타,5
전북도,5
나라,5
재외,5
보고,5
사람,5
공장,5
지자체,5
역설,5
반드시,5
급감,5
매출,5
회사,5
콘서트,5
자동차,5
이기자,5
면역,5
수준,5
종료,5
대부분,5
강남,5
초신성,5
코로,5
나발,5
타격,5
가지,5
보료,5
문제,5
정보,5
활용,5
청소년,5
교육,5
제천시,5
바칼로레아,5
대체,5
캐나다,5
공략,5
쇼크,5
블랙,5
도우,5
검토,5
팬데믹,5
호텔,5
마츠,5
참석,5
주재,5
동영상,5
온정,5
블랙위도우,5
마힌드라,5
쌍용차,5
취업,5
두번째,5
교도소,5
방파제,5
유재석,5
적발,5
강행,5
자택,5
실질,5
헌혈,5
양주시,5
단체,5
유세,5
소식,5
어린이,5
올림픽,5
부분,5
트레이닝,5
시공사,5
진주,5
군내,5
인도,5
뉴스룸,5
진주시,5
극적,5
실태,5
목포시,5
문재인,5
심판,5
임금,5
시흥시,5
적벽,5
역학,5
법무부,5
소속사,5
공군기지,5
거짓,5
단호,5
국난,5
위원장,5
여의도,5
여자오픈,4
무대,4
일부,4
연봉,4
속도,4
최저,4
도구,4
면제,4
최악,4
자영,4
업자,4
기자,4
정신,4
무안군,4
동안,4
아산시,4
금리,4
한신,4
아프리카,4
신천지,4
사이,4
함장,4
사실,4
홈쇼핑,4
착수,4
재택근무,4
등장,4
회장,4
신속,4
보험,4
바람,4
현실,4
부천,4
학년,4
소리,4
사용,4
여자,4
번번,4
추세,4
실적,4
리포트,4
청원,4
블루,4
기원,4
위치,4
진원,4
체육,4
연예인,4
저가,4
체계,4
놀이,4
아시아,4
제도,4
올해,4
요금,4
뮬란,4
휴일,4
남양주시,4
엄중,4
의성군,4
금융,4
경영,4
분양,4
스루,4
천조,4
의령군,4
월드,4
러시아,4
가장,4
이적,4
안내,4
제로,4
기관,4
분간,4
주민,4
협의,4
노조,4
과정,4
경주시,4
포천시,4
병기,4
백지,4
설치,4
농협,4
학원,4
유성구,4
관평동,4
전날,4
안간힘,4
보성군,4
택시,4
여전,4
해남군,4
누구,4
어려움,4
박능후,4
멀리,4
파견,4
줄다리기,4
성과,4
단기,4
아이파크,4
기흥구,4
지방,4
납부,4
단계,4
심상정,4
마동석,4
가평,4
자원봉사,4
민생,4
회원,4
의인,4
오산시,4
집회,4
휴업,4
심사,4
청명절,4
필리핀,4
파악,4
정동극장,4
생중계,4
수원,4
삭제,4
영통구,4
리버풀,4
선관위,4
발현,4
유행,4
로이터,4
자카르타,4
소재,4
한강,4
기술,4
일산동구,4
불분명,4
구석,4
이자람,4
군포,4
병실,4
집행,3
기도,3
이제,3
위로,3
칼럼,3
부산시,3
유채꽃,3
국채,3
농가,3
돕기,3
대안,3
개학,3
홍보,3
콜센터,3
대회,3
탈출,3
지지율,3
쾌척,3
가까이,3
오픈,3
하반기,3
낙폭,3
역대,3
일만,3
분석,3
치명,3
선정,3
이스라엘,3
경고,3
이솔,3
구제,3
주일,3
대사관,3
신뢰,3
대한민국,3
당분간,3
데이터,3
기반,3
자문,3
악재,3
수익,3
대유행,3
석유,3
감산,3
정도,3
파티,3
재산,3
진인,3
감염병,3
고액,3
자산,3
동향,3
통금,3
전염병,3
최전선,3
마케팅,3
외교,3
대표,3
허가,3
지난달,3
판매량,3
항모,3
중소,3
사이버,3
언제,3
바이오,3
모든,3
사설,3
산세,3
정상화,3
이라크,3
능력,3
가림,3
실직자,3
금지,3
다우지수,3
방법,3
음식,3
축소,3
오피,3
위생,3
강제,3
나경원,3
카운티,3
사재기,3
승리,3
쌍둥이,3
업체,3
살균,3
앞장,3
구호,3
개도국,3
양재천,3
이번,3
피로,3
공지,3
약국,3
상보,3
프로농구,3
직접,3
광명시,3
외부,3
공단,3
역할,3
톡톡,3
충북도,3
단지,3
특파원,3
불황,3
환경,3
보은군,3
필요성,3
방침,3
기고,3
나선,3
천지일보,3
추적,3
부회장,3
릴레이,3
고독,3
대학,3
중지,3
아동,3
한시,3
의원,3
출정,3
비판,3
과천시,3
휴직,3
영동군,3
사투,3
불구,3
은퇴,3
진짜,3
연결,3
투입,3
노트,3
밀양,3
주가,3
이력,3
대입,3
펀드,3
불안감,3
오스트리아,3
음식점,3
질병,3
본회의,3
안철수,3
싸움,3
추경안,3
가결,3
가격,3
외국인,3
홍삼,3
혼란,3
지금,3
전자,3
잠정,3
폭락,3
원대,3
드라이브,3
열기,3
수업,3
진의,3
비대,3
벨라루스,3
경산,3
논평,3
대변인,3
접수,3
대로,3
메츠,3
박수,3
조아름,3
저금,3
원천,3
대중,3
매개,3
신작,3
군청,3
진흥,3
연합,3
주요,3
국무총리,3
통해,3
감염증,3
교통,3
고령,3
교습,3
인터뷰,3
부작용,3
근로자,3
명일,3
아이,3
평양,3
종사,3
꼼짝,3
촘촘,3
추이,3
추정,3
악화,3
모바일,3
승객,3
태국,3
스위스,3
화로,3
전원,3
배우,3
전쟁,3
발찌,3
강경,3
감동,3
뮤지컬,3
참여자,3
모집,3
동정,3
관악구,3
차별,3
마치,3
진동,3
기한,3
최일언,3
일자,3
곳곳,3
곡성군,3
목소리,3
정국,3
송파,3
전해,3
고인,3
일전,3
현영,3
헛되,3
대기,3
동료,3
카드,3
포스터,3
스포츠클럽,3
명소,3
함양군,3
신라,3
사천시,3
항공,3
하나,3
이용,3
마포구,3
서교동,3
당뇨,3
관광버스,3
프로젝트,3
스트레스,3
동해안,3
양병,3
만민,3
축산물,3
판촉,3
고열,3
경주시청,3
