word,count
코로나,4715
진자,606
극복,453
확진,355
지원,353
사망자,201
미국,194
환자,185
속보,181
확산,180
피해,176
대응,176
감염,174
증가,162
성금,159
지역,154
추가,154
방역,146
긴급,134
격리,133
위해,129
해외,129
발생,126
경북,121
여파,121
사망,118
경제,113
세계,112
위기,111
신규,110
병원,109
전달,106
사태,106
대구,106
일본,98
기부,95
의료,92
유입,92
직원,90
음성,90
한국,89
사회,87
금융,87
자가,85
천명,84
입국,83
영업,83
기탁,83
종합,81
기업,79
발행,79
국내,77
생활,76
하루,75
판정,74
치료,70
포토,70
규모,69
수출,67
대책,67
만원,66
정부,65
서울,65
채권,64
온라인,63
억원,63
예방,62
연장,62
방지,62
의정부,61
마스크,60
거리,60
분기,59
누적,58
전망,58
대통령,56
중국,55
두기,55
완치,55
자금,55
국민은행,55
센터,54
검사,54
원금,54
관련,54
이상,52
총선,52
비상,52
위험,51
의료인,51
현장,50
영웅,50
성모,50
감소,49
흡연,49
현황,49
추진,49
연기,48
급증,47
키트,46
돌파,44
재개,44
광주,43
정은경,43
동참,43
결혼식,41
진단,41
글로벌,41
의사,41
확대,41
업계,41
집단,41
중단,41
여성,41
의회,41
대전,41
총리,40
안전,40
뉴욕,40
스페인,39
전국,39
거주,39
지급,39
트럼프,38
위반,38
아동,38
강화,38
본부장,37
시민,37
비대,37
연속,36
국민,36
차단,35
브로드밴드,35
접촉,35
수도,34
최대,34
아산병원,34
방문,34
안정,34
경기,34
사랑,33
진행,33
유럽,33
사흘,33
이후,33
재난,33
간호사,33
운영,32
공인,32
대출,32
접수,32
시설,32
경기도,32
훈련,32
키썸,32
우려,31
소상,31
상황,31
회복,31
고통,31
퇴원,31
전남도,30
신청,30
기준,30
조치,30
삼성,30
중소기업,30
산불,30
서울시,29
애도,29
폐쇄,29
주간,29
총력,29
정신,29
강원,29
침체,28
업체,28
분담,28
희망,28
사업,28
관리,28
도쿄,27
통합,27
민생,27
오늘,27
추경,27
현금,27
용인시,27
어제,27
결제,27
중증,27
경남,26
제공,26
후보,26
시장,26
국제,26
사용,26
특별,26
문화,26
캠페인,26
브리핑,26
남성,26
이탈리아,25
희생,25
진주시,25
주목,25
목적,25
마산의료원,25
풍경,24
국가,24
은행,24
전세계,24
부부,24
영국,24
인천,24
경찰,24
택시,24
영향,24
실적,24
닷새,24
적극,24
장기,23
부산,23
대비,23
공식,23
브라질,23
질서,23
청년,23
다시,23
양성,23
신속,23
나무,23
상담,22
취소,22
전문,22
고발,22
서비스,22
입원,22
예술,22
요금,22
수출입,22
평택시,22
식품,21
중대,21
예배,21
선거,21
키신저,21
보건,21
임대료,21
공무원,21
일자리,21
성장,21
전시,21
현대,21
공주시,21
정우성,21
기금,20
팬데믹,20
귀국,20
점검,20
활동,20
포스트,20
전남,20
실시,20
시청,20
전체,20
전경련,20
심상정,20
정세균,20
진입,19
카타르,19
직격탄,19
매출,19
충격,19
타격,19
가장,19
당국자,19
반납,19
기관,19
헌혈,19
마련,19
교육,19
유예,19
물품,19
벚꽃,19
품목,19
수출입은행,19
미군기지,19
부친상,19
회의,19
본회의,19
이슈,18
협력,18
가능성,18
동선,18
프랑스,18
봉쇄,18
안심,18
집중,18
신용,18
개최,18
주민,18
손길,18
고용,18
근무,18
개막,18
손소독제,18
유튜브,18
나눔,18
사례,18
공원,18
그래픽,18
절반,18
개발,17
이틀,17
마음,17
활성화,17
가격,17
시즌,17
시기,17
계층,17
부담,17
물류,17
전담,17
대구시,17
제주,17
김보미,16
전화,16
학생,16
종사,16
지침,16
투입,16
걱정,16
전자,16
포함,16
교회,16
진짜,16
호평,16
증상,16
사상,16
랜더,16
포인트,16
폐쇄된,16
단체,16
뉴스,16
상춘객,16
천억원,16
발열,16
백화점,16
유학생,16
수도권,16
당국,16
콜센터,16
가족,16
공급,15
효과,15
공개,15
발표,15
치명,15
제한,15
소득,15
가스,15
최저,15
선거운동,15
대상,15
본부,15
운동,15
지속,15
이철우,15
체납,15
확정,15
무증상,15
세종시,15
정통부,15
발전,15
기아차,15
소비,15
면세점,15
미군,15
최선,15
황교안,15
윤전,14
백신,14
기술,14
제안,14
최소,14
보증,14
시대,14
사비,14
가능,14
병실,14
코로,14
모두,14
장사,14
향후,14
격려,14
이용,14
교육청,14
결혼,14
임시,14
올해,14
세종,14
평균,14
소개,14
심각,14
양병,14
경주,14
논란,14
이낙연,14
농어촌,13
여명,13
뉴욕주,13
위로,13
독일,13
공모,13
바이러스,13
블루,13
나발,13
급여,13
재판,13
취약,13
연합,13
군청,13
공직자,13
양육,13
농협,13
민원,13
건설,13
투자,13
해제,13
인력,13
소독,13
포스코,13
휴업,13
복지,13
나흘,13
롯데,13
휴일,13
우한,13
강남구,13
조문,13
주차장,13
금지,12
핑크,12
달러,12
조원,12
에버,12
로우,12
해남군,12
준비,12
예정,12
전두환,12
대신,12
단양군,12
설치,12
기각,12
돕기,12
한시,12
칼럼,12
전액,12
시행,12
시험,12
줄줄이,12
타지키스탄,12
해소,12
진료,12
처벌,12
명총,12
정권,12
열기,12
투표,12
프로야구,12
징역,12
주말,12
장비,12
천억,12
디지털,12
전수,12
대본,12
진흥,11
인도,11
아들,11
노사,11
미국인,11
당부,11
유세,11
모범,11
인기,11
그룹,11
주일,11
광주시,11
농산물,11
유가,11
방청,11
인원,11
다르빗슈,11
작년,11
해고,11
동구,11
재산,11
문화재단,11
열람,11
달라,11
구매,11
심리,11
행사,11
보험,11
발라,11
리그,11
개학,11
감독,11
농촌,11
부족,11
도지사,11
처분,11
아산시,11
벌금,11
대표,11
묵념,11
충북,11
청주시,11
완화,11
봉사,11
검역,11
유성구,11
원점,11
주력,11
평택,11
부여,11
경주시,11
윤중로,11
국난,10
이동,10
축구,10
종식,10
충남,10
의무,10
아파트,10
확보,10
서비스업,10
육박,10
실업,10
강도,10
집콕,10
배달,10
황실,10
가동,10
예산,10
임시회,10
어르신,10
지사,10
봉사활동,10
경영,10
협회,10
인하,10
예상,10
충남도,10
촉구,10
구청,10
나들이,10
입장,10
서산시,10
환경,10
독서,10
용인,10
시간,10
코로나바이러스,10
배포,10
무협,10
의정부시,10
수은,10
위협,10
단계,10
사진,10
발급,10
공장,10
신라,10
아이파크,10
무궁화,10
관료,10
포항시,10
혁신,9
저리,9
아시아,9
결과,9
정책,9
경로,9
호텔,9
문재인,9
우리은행,9
담양군,9
의원,9
방송,9
하락,9
중동,9
관건,9
강등,9
보호자,9
전쟁,9
축제,9
전문가,9
비판,9
뉴욕증시,9
이색,9
식목일,9
때문,9
기록,9
불량,9
강원도,9
외국인,9
태안,9
모금,9
업튼,9
수비,9
농가,9
공단,9
실직,9
연상,9
마이너스,9
사실,9
취업,9
프로축구,9
반응,9
집행,9
시작,9
자수,9
주가,9
명명,9
이익,9
발병,9
상공,9
산케이,9
산업,9
연맹,9
판매,9
신종,9
상보,9
재확진,9
춘천,9
매니저,9
한식,9
도입,9
합동,9
용산,9
중요,9
발언,9
식료품점,9
한강,9
소식,9
노출,9
대국민,9
융자,8
외출,8
대만,8
팝스타,8
구호,8
스태프,8
악재,8
라면,8
건강,8
집콕족,8
부영,8
무급,8
근로자,8
조명,8
사장,8
시스템,8
수준,8
채용,8
하향,8
계속,8
일만,8
과잉,8
문제,8
태국,8
기간,8
특수,8
제의,8
차별,8
강행,8
수요,8
앞장,8
명종,8
기대,8
역할,8
톡톡,8
어린이집,8
전북,8
공유,8
장애인,8
보성군,8
선제,8
익산시,8
부안군,8
가처분,8
학교,8
간부,8
순천,8
수당,8
본격,8
릴레이,8
게임,8
아이디어,8
최고,8
추모,8
방안,8
제시,8
라이브,8
고열,8
매우,8
조국,8
산케이신문,8
증시,8
월일,8
어려움,8
증세,8
국산,8
오후,8
용인시청,8
대란,8
홈플러스,8
재단,8
유도,8
속출,8
베트남,8
기회,8
위중,8
브랜드,8
홍성군,8
통과,8
스위스,8
지방,8
스마트,8
단독,8
검문소,8
사살,8
동두천,8
위원장,8
구경,8
생활비,8
심기,8
성복동,8
술집,8
정관,8
유승민,8
안산,8
스타트업,7
주년,7
우리,7
필요,7
활용,7
터키,7
정보,7
대회,7
바르셀로나,7
유로,7
구제,7
안동,7
일상,7
일로,7
최악,7
명확,7
항공,7
차질,7
목포시,7
김웅,7
임진왜란,7
각국,7
기증,7
화장품,7
반도체,7
개월,7
홍보,7
친환경,7
코리아,7
전환,7
목표,7
참여,7
전주시,7
잠정,7
관광업,7
온정,7
노조,7
상품권,7
최전선,7
경제위기,7
관심,7
자격시험,7
아주,7
보령시,7
무기한,7
쇼크,7
휴직,7
장애,7
일제,7
천만원,7
천안시,7
폐업,7
소외,7
국내외,7
국외,7
여야,7
자유,7
아기,7
비율,7
야외,7
프로젝트,7
인도네시아,7
물결,7
생중계,7
해결,7
신한카드,7
위생,7
명대,7
명검,7
주춤,7
중남미,7
극단,7
체육회,7
민주당,7
먼저,7
눈길,7
역성,7
중구,7
서문시장,7
필리핀,7
수원,7
참석,7
업무,7
화폐,7
자동차,7
응원,7
보도자료,7
행정,7
포천시,7
부동산,7
규암,7
성결교회,7
유가족,7
발견,7
영상,6
체인,6
통제,6
외교,6
오픈,6
유로존,6
전날,6
정점,6
도시,6
변수,6
축산물,6
판촉,6
카드,6
처음,6
검토,6
혈장,6
총명,6
이번,6
아빠,6
교민,6
이재명,6
완판,6
제로,6
맞춤,6
서구,6
약속,6
오페라,6
유령,6
실천,6
광양시,6
곡성군,6
투명,6
가림,6
대학원생,6
화천,6
임실군,6
순천시,6
감사,6
군민,6
협의,6
창구,6
뉴스룸,6
신차,6
유벤투스,6
가정,6
종교,6
피해자,6
생산,6
불구,6
가게,6
급락,6
악화,6
터널,6
비교,6
주문,6
안동시,6
김종인,6
언론,6
판교,6
콘텐츠,6
도시락,6
화로,6
명중,6
공간,6
일부,6
선수단,6
영동군,6
체계,6
주연,6
마을,6
돌입,6
공오균,6
코치,6
숙소,6
감염증,6
내년,6
소통,6
대공황,6
공연,6
규제,6
대한민국,6
지부,6
청소년,6
후원,6
고양,6
가구,6
이제,6
네이버,6
운항,6
진명,6
음악회,6
배우,6
중소,6
스피드,6
언제,6
부산시,6
이하,6
과제,6
중기,6
선택,6
옥천군,6
충주시,6
직장,6
서류,6
장병완,6
실직자,6
고위,6
경산시,6
드론,6
고양시,6
대기실,6
르포,6
강진군,6
일정,6
남편,6
진주,6
인포그래픽,6
강릉,6
홍콩,6
유관,6
인문학,6
출입,6
자도,6
신세,6
병사,6
훈련병,6
안전성,5
최재형,5
순국,5
손실,5
계약,5
믹스,5
승인,5
완료,5
단기,5
가수,5
공동,5
중인,5
몰디브,5
경찰관,5
교통,5
스포츠,5
아이,5
콘서트,5
과천시,5
인공,5
확인,5
대폭,5
결정,5
수혜,5
의병,5
선방,5
이벤트,5
보호,5
신고,5
대면,5
업종,5
쓰나미,5
수익률,5
역대,5
감염병,5
캐나다,5
개월치,5
주시,5
외식,5
밀착,5
취재,5
국도,5
기반,5
학습,5
중앙,5
업턴,5
억천만원,5
보복,5
성동구,5
전통,5
질환,5
대처,5
마사회,5
휴장,5
주의,5
천안,5
영광군,5
밀양시,5
함양군,5
분야,5
급식,5
영암군,5
쾌척,5
호소,5
구입,5
사전,5
체육,5
차관,5
통영시,5
대규모,5
상생,5
미래,5
선포,5
제약,5
상승세,5
경찰서,5
당진시,5
은평구,5
강력,5
사내,5
통해,5
허영,5
지정,5
한마음,5
경신,5
고속도로,5
회원,5
인터,5
언택트,5
공헌,5
어린이,5
촉각,5
인터내셔널,5
청송군,5
서울대,5
교직원,5
엄마,5
조정,5
진정,5
추정,5
요양,5
정상,5
수입,5
스트레스,5
스타벅스,5
폭증,5
상권,5
내일,5
더쇼,5
더보이즈,5
흑백,5
영등포구,5
법원,5
파란,5
얼굴,5
경제성장률,5
계룡산,5
관광지,5
재택근무,5
시흥,5
자릿수,5
늑장,5
통보,5
싱가포르,5
가시,5
아비,5
사람,5
제천시,5
추월,5
호주,5
괴산,5
정치,5
연결,5
특단,5
장성,5
장학금,5
광주대,5
이유,5
연안,5
반등,5
민주,5
노동조합,5
대표팀,5
발코니,5
동두천시,5
한파,5
동향,5
제주도,5
주요,5
건의,5
시흥시,5
협약,5
축구장,5
선박,5
사령관,5
훈훈,5
원장,5
학회,5
염원,5
수지구,5
래퍼,5
도움,5
확률,5
손학규,5
원칙,5
선정릉,5
체크,5
시위,5
주재,5
트윗,5
이탈,5
스타,4
접종,4
전용,4
결핵,4
국면,4
대학,4
지노,4
약국,4
운행,4
이형섭,4
의정,4
국회의원,4
완전,4
봉화군,4
노인,4
금리,4
소속사,4
연예계,4
육박전,4
호흡기,4
반토막,4
무단이탈,4
관광,4
가정폭력,4
원일,4
김영록,4
마케팅,4
지금,4
대형,4
치킨,4
증빙,4
현실,4
부동,4
폭탄,4
매입,4
고심,4
출신,4
보수,4
양상,4
최근,4
펀드,4
유망,4
존슨,4
약혼녀,4
재택,4
속도,4
광장,4
퀴어,4
대유행,4
변화,4
빈곤,4
서로,4
행진,4
랜선,4
만두,4
상품,4
쓰레기,4
대기업,4
상반기,4
묘목,4
동양인,4
실험,4
담당자,4
블록,4
방법,4
연구,4
와중,4
현재,4
렛츠런,4
파크,4
자연,4
감경,4
다중,4
밀양,4
김제시,4
복지관,4
혜택,4
더욱,4
운수,4
헌신,4
천장,4
상하,4
영월군,4
우회,4
편지,4
비결,4
진도군,4
어민,4
꼼짝,4
촘촘,4
도회,4
기능사,4
실기,4
고성군,4
인구,4
신작,4
봇물,4
북한,4
건물,4
철저,4
공연예술,4
사자,4
아내,4
개미,4
노력,4
카운티,4
국회,4
캐시,4
노트,4
보람동,4
위원회,4
단장,4
징계,4
대한,4
병원선,4
진앙,4
급파,4
전동면,4
진보,4
법인,4
강남,4
수익,4
이스라엘,4
정교회,4
피습,4
깜짝,4
신곡동,4
비중,4
보도,4
한눈,4
문자,4
개봉,4
마동석,4
연관,4
프로그램,4
강의,4
백전,4
포항,4
구역,4
행동지침,4
생후,4
여행,4
등장,4
감기,4
여전,4
이내,4
급감,4
좌석,4
착용,4
전염병,4
카지노,4
위생용품,4
명선,4
인정,4
시국,4
재검사,4
인민일보,4
일반,4
