word,count
코로나,5502
극복,726
진자,673
지원,498
대응,366
확진,364
신규,312
대통령,271
사망자,238
한국,233
속보,218
미국,198
긴급,195
트럼프,190
추가,187
일본,178
확산,174
키트,169
발생,164
피해,163
세계,158
진단,157
금융,154
협력,149
증가,146
위기,146
포스트,144
국민,139
지역,135
환자,132
확대,131
누적,127
자릿수,125
의료,123
국내,122
감염,120
고용,118
총선,117
준비,115
추월,114
경북,113
위해,112
검사,112
성금,108
승리,106
최대,106
기탁,106
하이닉스,106
여파,105
동참,101
중국,96
경제,96
현황,94
공인,94
격리,92
대구,91
소상,90
중소,88
정부,87
완화,87
인천,86
사회,84
하루,83
종합,82
규제,82
해외,80
캠페인,79
방역,79
명일,77
글로벌,76
일만,76
온라인,76
통합,76
사업,75
치료,75
부산,73
지급,72
사태,71
원금,71
재난,70
모두,70
거리,67
재개,66
포스코,66
두기,65
만원,65
미얀마,65
특별,64
기업,62
천명,61
자금,61
한미,60
통화,59
충격,59
취소,58
도움,57
전망,57
기념,56
시장,56
질서,56
이후,55
연장,55
우려,55
공유,55
헌혈,55
기준,55
축하,54
실시,54
대책,54
휴직,54
운영,54
경험,54
모범,53
스케,53
돌파,52
오상,52
억원,51
장기,51
자가,51
응원,51
정신,49
시민,49
센터,49
업계,49
한자,49
정상,48
전달,48
급증,48
브리핑,48
운동,47
호전,46
논의,46
사망,46
해제,46
의회,46
리수,46
관련,45
기부,45
개발,45
회의,45
완치,45
방문,45
회복,44
마스크,44
분기,44
국가,43
상황,43
중남미,43
사랑,43
서울,43
방지,43
감소,42
예방,42
공무원,41
유입,41
사용승인,41
시작,40
소비,40
수출,40
입국,40
강화,39
참여,39
그냥,39
나흘,39
대구시,39
판정,38
쇼크,38
혁명,38
은행,38
블루,37
추진,36
접촉,36
행사,36
정책,36
박지성,36
어제,36
콘서트,36
적십자사,36
건의,36
확인,35
브라질,35
경남,35
농가,35
인터,35
봉쇄,34
신천지,34
영상,34
경기,34
반납,34
나눔,34
단속,34
대전,34
추경,33
최상,33
귀국,33
발표,33
울산,33
일자리,33
선수,33
평가,33
돕기,33
상생,33
세미나,33
관리,32
농협,32
교회,32
비상,31
유럽,31
백신,31
개최,31
여성,31
거주,31
최악,31
유학생,31
점포,31
유예,30
스페인,30
직원,30
공개,30
사상,30
투어,30
인터내셔널,30
생활,30
