word,count
코로나,3730
진자,706
확진,386
추가,242
발생,233
확산,225
사태,214
감염,206
속보,197
트럼프,188
비상,178
극복,164
대응,156
환자,153
지원,147
국가,141
대구,140
사망자,139
집단,133
방역,132
한국,129
선포,126
검사,122
여파,114
연기,108
격리,108
유럽,107
중국,106
콜센터,99
석현준,95
음성,94
증가,94
국내,90
서울,86
하루,86
판정,86
위해,85
지역,85
직원,85
관련,83
중단,82
정부,82
사망,81
종합,81
부산,81
경북,79
프랑스,78
미국,75
성금,67
신천지,65
대통령,63
거주,59
마스크,58
근무,58
예방,55
리그,55
완치,54
미군,52
피해,51
위기,50
공개,50
분당,49
제생병원,49
선수,48
팬데믹,48
동선,47
총리,47
취소,46
의료,46
신규,46
산후조리원,46
충북,45
병원,45
현황,45
대책,44
가족,44
전달,43
방지,43
사례,43
모두,43
북한,42
접촉,42
언론,42
여성,42
천명,42
세종,42
이상,42
진원,41
입국,41
기부,40
경제,39
세계,38
우한,38
현장,37
이탈리아,37
치료,37
확대,36
교회,36
위중,36
해제,36
봉쇄,35
강화,35
양성,35
의원,35
자가,35
경기,35
수도권,35
제주,35
사회,34
온라인,34
구로,34
발병,33
시설,33
도입,33
스페인,33
제한,33
활동,33
도봉구,32
발표,31
퇴원,31
어제,31
금지,30
확인,30
국제,29
기탁,29
의심,29
개최,29
공항,29
방문,29
이틀,29
중증,29
무료,28
우려,28
경남,28
전국,27
글로벌,27
위험,27
포토,27
마스터,26
점검,26
실시,26
해수부,26
감소,26
누적,26
명대,26
인천,25
브라질,25
법안,25
기업,25
이란,25
회의,25
차단,25
센터,25
대사,25
총력,25
축구,24
뉴스,24
응원,24
선언,24
전파,24
영향,24
금융,24
프로축구,24
긴급,24
사흘,24
일본,23
최초,23
여행,23
운영,23
드라이브스루,23
재택근무,23
본부,23
휴교,22
총선,22
동참,22
시청,22
전선,22
물품,21
국민,21
발언,21
당국,21
구청,21
필리핀,21
청도,21
김포,21
관리,20
강남,20
개학,20
마련,20
울산,20
정상,20
이제,20
생활,20
트루아,20
희망,20
용인시,20
공포,19
스톱,19
만원,19
조치,19
증상,19
하원,19
주말,19
시장,19
긴장,19
브리핑,19
연속,19
국제선,19
부천,19
일간,18
훈련,18
도쿄올림픽,18
기자회견,18
육박,18
업계,18
신청,18
달러,18
해외,18
오늘,18
사령관,18
이동,18
확신,18
상황,18
종식,18
유입,18
안전,18
초치,18
세종시,18
싸움,18
의정부,18
급증,17
가능,17
주목,17
경로,17
남성,17
경기도,17
전세계,17
장기,17
간호사,17
연장,17
연구,17
영훈,17
돌파,16
특별,16
동안,16
공무원,16
증시,16
오후,16
때문,16
신종,16
청사,16
지속,16
대회,16
정세균,16
대처,15
평택시,15
나눔,15
사무,15
총장,15
대비,15
농가,15
국무부,15
여명,15
건강,15
올림픽,15
인하,15
소독,15
지사,15
의정부시,15
이후,15
무증상,15
참여,15
조사,15
창동,15
성화,14
봉송,14
고베,14
일정,14
슈퍼,14
유시민,14
결정,14
하나,14
원격,14
시민,14
예정,14
인력,14
생필품,14
권고,14
현재,14
노래방,14
안산,14
퀸즈,14
그리스,13
협회,13
반응,13
그것,13
비난,13
일만,13
동대문구,13
직격탄,13
추진,13
후보,13
충격,13
주민,13
주간,13
하락,13
해양수산부,13
국민연금,13
전쟁,13
확진총,13
명명,13
학생,13
수업,13
백신,13
성복동,13
영상,13
그래픽,13
위로,13
소규모,13
애플,13
명일,13
중앙,13
평택,13
방안,12
복지,12
개국,12
이슈,12
구호,12
효과,12
바이러스,12
사업,12
개발,12
헌혈,12
드라이브,12
코로나바이러스,12
통과,12
행사,12
감염병,12
아파트,12
매체,12
천만,12
거리,12
광주시,12
전날,12
요소,12
간호,12
구로구,12
이낙연,12
기준,12
주장,12
한전,12
저력,12
투어,11
유가,11
패키지,11
상태,11
알고싶다,11
폐쇄,11
정보,11
공단,11
상보,11
결과,11
예배,11
무기한,11
논란,11
전문가,11
학교,11
캠프,11
사진,11
서울시,11
사랑,11
보험료,11
보험,11
내주,11
언제,11
캠페인,11
스루,11
은행,11
두기,11
음성서,11
전문,11
매치,11
공급,11
봉사,11
검토,11
성남시,11
전수,11
호원동,11
통해,10
추경,10
평가,10
가짜,10
이용,10
필요,10
단체,10
영국,10
투자,10
재개,10
협력,10
성남,10
아프리카,10
협의,10
외국인,10
독일,10
주춤,10
유행,10
논의,10
근황,10
속출,10
전북,10
광주,10
대기업,10
분데스리가,10
경산시,10
대구시,10
자릿수,10
운항,10
용인,10
파랑새,10
진명,10
위축,10
유지,10
항의,10
장소,10
키트,10
국회,10
베트남,10
시진핑,10
청소년,10
가락시장,10
윤두준,10
역학,10
모든,9
공격수,9
전략,9
가능성,9
조원,9
계획,9
통합,9
음성군,9
명확,9
축소,9
아르테,9
행정,9
잠정,9
계속,9
대선,9
스트레스,9
천만원,9
다음주,9
참석,9
최대,9
국경,9
신도,9
납부,9
예외,9
최근,9
체크,9
농협,9
수지구,9
처음,9
여부,9
소독제,9
어린이,9
비상식량,9
교인,9
건설,9
재난,9
배드민턴,9
일일,9
증거,9
관내,9
월일,9
하남,9
생명수,9
수위,9
신생아,9
전역,9
발급,9
방치,9
전남,8
호텔,8
뉴욕증시,8
주의,8
의회,8
상당,8
개월,8
재단,8
서도,8
심리,8
온정,8
런던,8
최소,8
산업,8
예비,8
판매,8
레이스,8
루이지애나주,8
경선,8
우리,8
인사,8
뉴욕,8
잠시,8
로시,8
사투,8
메이저리그,8
인도,8
운동,8
고민,8
학회,8
전망,8
감염증,8
천안시,8
치명,8
부산시,8
삼성,8
김영록,8
공인,8
중소기업,8
영업,8
진행,8
식당,8
임대료,8
마포구,8
릴레이,8
마라톤,8
손흥민,8
연결,8
단계,8
부천시,8
김포시,8
살균,8
아베,8
설사,7
예고,7
쇼크,7
감독,7
사람,7
시행,7
기금,7
사천시,7
민간,7
격려,7
파티마,7
개봉,7
억원,7
모금,7
자영,7
업자,7
전면,7
통제,7
상승,7
스프링,7
반등,7
캐나다,7
창원시,7
시범,7
파설,7
급감,7
이번,7
의장,7
발원,7
독감,7
전자,7
진료,7
사상,7
초유,7
분양,7
대출,7
심각,7
시즌,7
손길,7
타격,7
소속,7
곳곳,7
강행,7
축구선수,7
대란,7
나선,7
예선,7
침체,7
시국,7
홈페이지,7
제공,7
자금,7
장벽,7
걱정,7
분석,7
남매,7
돕기,7
승리,7
농산물,7
사장,7
서비스,7
집중,7
사인,7
명총,7
배부,7
위원장,7
둔화,7
개통,7
모델,7
전원,7
유급,7
매뉴얼,7
모범,7
코리아,7
구치소,7
토론토,7
소상,7
도봉,7
마닐라,7
매장,7
출국,7
화관,6
광해,6
박사,6
다중,6
보건소,6
홍보,6
제작,6
대상,6
초비상,6
스위스,6
불가리아,6
공식,6
간다,6
강원,6
폭락,6
예상,6
규모,6
재정,6
입원,6
증세,6
영화,6
박물관,6
부족,6
강화군,6
시작,6
소비,6
자발,6
남도,6
주주,6
장병,6
