word,count
코로나,3990
진자,801
대구,546
환자,521
발생,508
경북,369
지역,363
속보,356
확진,344
추가,309
확산,306
대응,306
감염,231
방역,215
지원,206
병원,193
경제,178
국내,174
성동구,157
대책,150
사회,149
격리,137
폐쇄,137
여파,134
중국,132
우려,120
신종,115
회의,114
다수,114
응급실,108
비상,107
정부,107
신천지,106
의심,99
피해,97
예방,96
서울,96
긴급,93
대통령,93
방지,93
사망자,86
검사,85
교회,81
연기,77
관련,77
종합,74
하루,69
접촉,68
마스크,67
총력,67
애플,66
극복,66
헌혈,62
사망,62
퇴원,62
논의,61
신규,61
초비상,60
위해,59
사태,58
오늘,58
포토,57
협력,55
무더기,54
슈퍼,54
해제,54
중국인,53
취소,52
기관,52
해외여행,51
콘서트,51
장관,50
관리,49
방문,48
현대,47
전파,47
입국,47
바이러스,47
시장,46
상황,46
홍콩,46
현장,45
위기,45
교육감,45
실시,45
남성,45
보건,44
소독,44
단체,44
급증,44
당국,43
의료,43
발표,43
기업,42
영향,42
지급,42
대구시,42
중수,42
뉴스,41
강화,41
어린이,41
혈액,40
예배,39
운영,39
천명,39
브리핑,38
한국,38
타격,38
시도,37
검토,37
총리,37
조치,36
마련,36
북한,36
금지,36
돌파,36
영천,36
경기,35
확인,35
치료,35
우한,35
서울대,35
정세균,35
증가,34
코로나바이러스,34
충격,34
안팎,34
일본,33
자금,33
다시,33
개최,32
하락,32
공포,32
요청,32
물품,32
행사,31
판정,31
시민,31
자가,31
크루즈선,31
광주,31
조기,31
전달,30
전문가,30
거부,30
공인,29
경로,29
가능성,29
유학생,29
동참,29
직격탄,29
관계,29
공공시설,29
소상,28
쇼크,28
크루즈,28
급여,28
중단,27
부족,27
완치,27
활성화,27
침체,27
대비,27
국제,27
체계,27
공급,27
점검,27
차단,27
수급,27
전국,26
필요,26
교육,26
차고,26
건강,26
활동,26
최소,26
백화점,26
동산병원,25
확대,25
본부,25
현황,25
차질,25
시설,25
러시아,25
명확,25
부산,25
집행,25
수원,25
국민,24
달러,24
공개,24
서울시,24
입원,24
위축,24
뉴욕증시,23
참석,23
모두,23
양성,23
집단,23
수원시,23
연관,23
모든,23
특별,22
인천,22
추진,22
시진핑,22
급등,22
생산,22
어린이집,22
국면,21
강원도,21
안전,21
임시,21
가짜,20
업계,20
중앙,20
의원,20
공장,20
여명,20
사근동,20
당부,20
방안,20
거주,19
안정,19
억원,19
공식,19
협의,19
현실,19
진단,19
여행,19
감염증,19
어려움,19
논문,19
신도,18
학교,18
중소기업,18
센터,18
우선,18
사례,18
판단,18
마감,18
지금,18
유니세프,18
음성,18
누적,18
적극,18
역학,18
동선,17
백신,17
증상,17
대표,17
증시,17
구축,17
단계,17
금값,17
증권,17
다우,17
전문,17
중소,17
체제,17
고삐,17
종교시설,17
금융,16
글로벌,16
클럽,16
사진,16
사고,16
투입,16
개발,16
조사,16
예정,16
실적,16
귀국,16
후베이,16
청장,16
직원,16
지자체,16
공무원,16
심각,16
주민,16
국립,16
소식,16
분리,16
대폭,16
위험,15
반도체,15
선제,15
경영,15
세계,15
시작,15
감소,15
봉쇄,15
분석,15
연구,15
행안부,15
공연,15
특징,15
초등생,15
진행,15
코스피,14
휴업,14
업체,14
성장,14
대상,14
공사,14
사실,14
위협,14
대처,14
이후,14
이슈,14
포함,14
전남도,14
승객,14
호텔,14
논란,14
수출,14
보험,14
경대병원,14
진료,14
교육부,14
경찰,14
이동,13
재개,13
학생,13
해외,13
사설,13
긴장,13
