word,count
코로나,3997
진자,472
대구,353
대응,291
발생,271
환자,269
중국,260
감염,258
지역,251
확산,247
방역,241
경제,201
지원,199
피해,191
속보,164
사망,154
여파,150
연기,144
확진,136
극복,134
예방,129
위해,127
관련,126
긴급,126
신종,119
정부,116
우려,116
격리,115
마스크,109
국내,105
대책,102
방지,99
사회,98
병원,97
방문,97
여성,97
한국,96
추가,90
진단,82
대우건설,79
비상,78
사태,74
퇴원,72
행사,72
기업,71
총력,70
의료,69
공급,66
폐렴,65
모델하우스,65
관리,64
종합,64
경기,63
영향,63
매출,63
대통령,62
메르스,62
사이버,62
포토,61
확인,60
남성,59
타격,59
검사,58
투입,57
시약,57
시장,56
차단,55
일본,55
금융,55
애플,55
해외여행,55
교회,54
취소,54
증상,53
의심,52
씨젠,52
활성화,51
오늘,50
장관,50
현장,50
농협,50
실시,50
헌혈,49
전세계,47
상황,47
조사,46
여행,46
사망자,46
호텔,46
바이러스,45
강화,45
콘서트,45
세계,44
점검,44
입원,44
시민,44
명확,44
충격,43
시설,43
지방세,43
국면,43
공인,42
침체,41
우한,41
슈퍼,41
대비,40
서울시,40
소상,40
위기,39
분기,39
치료,39
업체,39
간담,38
농산물,38
유은혜,38
이인영,37
마련,37
위축,37
국제,36
신청,36
관악구,36
경로,35
한국인,35
확대,35
신규,35
박능후,34
기부,34
크루즈선,33
공무원,33
수원시,33
최대,32
활동,32
안전,32
우리,32
건강,32
접촉,32
협회,32
개최,31
추진,31
중소기업,31
해외,31
자금,31
부총리,31
동선,31
감소,30
산업,30
집중,30
최소,29
천명,29
전남도,29
강조,29
달성,29
개관,29
비비,29
회의,28
김보성,28
활용,28
소식,28
홍콩,27
공포,27
풍경,27
특별,27
보건소,27
드론,27
음악,27
레이블,27
외대,27
기자회견,27
제주,26
직격탄,26
성장,26
생활,26
글로벌,26
증가,26
회식,26
전달,25
전망,25
목표,25
보고,25
아베,25
크루즈,24
경북,24
보건,24
박원순,24
하락,24
전파,24
억원,24
운영,24
수성구,24
진행,23
업계,23
가능성,23
혈액,23
출장,23
오픈,23
영남권,23
본부,22
유학생,22
중단,22
경영,22
재개,22
교육청,22
물품,22
둔화,22
부담,22
서울,22
미담,22
코로나바이러스,22
보트,22
코스피,21
중국인,21
동참,21
이송,21
불안감,21
후베이성,21
부산,21
소독,21
키트,21
감시,21
북한,21
직장,21
셀프,21
음성,21
회복,20
국민,20
항공,20
부부,20
진료,20
임시,20
경기도,20
필요,20
수급,20
브리핑,20
개시,20
역학,20
문재인,19
청정,19
공장,19
양회,19
복지,19
뉴스,19
생산,19
폐쇄,19
방출,19
자가,19
세종시,19
시국,19
공기청정기,19
승객,18
사스,18
실적,18
상공,18
서울대,18
독감,18
유행,18
사례,18
부산시,18
학교,18
차질,18
급등,18
당국,18
퇴치,18
기숙사,18
불황,17
개발,17
출시,17
누적,17
전통,17
상권,17
성남시,17
특징,17
유예,17
의사,17
지난달,17
소비,16
외식,16
효과,16
국회,16
대표,16
연구소,16
현황,16
긴장,16
음식,16
민생,16
공개,16
전시,16
가격,16
기록,16
모두,16
시험,16
결정,16
광고,16
의협,16
