word,count
코로나,4006
극복,500
진자,307
대응,305
지원,243
진단,180
신규,150
추가,143
미국,141
긴급,139
확진,135
성금,134
위기,127
위해,125
감염,123
키트,122
확산,115
온라인,112
기부,110
방역,104
씨젠,100
피해,98
금융,97
경제,95
발생,93
속보,91
환자,91
승인,91
포스트,90
의료,90
여파,88
국내,88
회의,85
사용,85
정부,84
해외,83
억원,82
사회,81
수출,79
농협,75
지역,73
기업,72
기탁,72
총리,70
검사,70
시약,69
실시,67
전달,66
관련,65
증가,64
치료,64
대비,62
한국,62
예방,62
개최,62
비상,62
경북,61
사태,60
경영,59
중국,59
세계,59
트럼프,59
시대,57
분기,57
동참,53
포토,52
이후,50
사망자,49
활동,49
누적,49
원금,48
동서식품,48
대책,46
일본,46
연기,46
생활,46
나눔,44
사업,43
추진,43
감소,43
캠페인,42
최대,42
병원,42
바이오,42
마스크,42
상원,42
부산,42
현황,42
점검,42
확대,41
롯데,41
격리,40
영향,40
사망,40
완치,40
공인,39
희망,39
종합,38
소상,38
겨울,38
서울,37
국제,37
경기,37
논의,36
글로벌,36
대구,36
인천,36
예산,36
정세균,36
참여,35
치명,35
서비스,35
공개,35
통과,35
업계,34
추경,34
장기,34
의회,34
바이러스,34
공유,34
넷플릭스,34
회장,34
투자,33
효과,33
편성,33
우려,32
시장,32
급증,32
뉴스,32
경남,32
완화,32
직원,32
사랑,32
매출,32
국민,32
현안,32
브리핑,32
농가,32
강화,31
중단,31
전개,31
카드,31
독감,31
대본,31
방지,30
김광수,30
유입,30
하루,29
유럽,29
개발,29
제주,29
교육청,29
안전,29
유가,29
선제,29
거리,28
유지,28
만원,28
릴레이,28
협력,28
규제,28
개국,28
특징,28
특별,27
응원,27
훈련,27
진료,27
확인,27
하락,27
주가,27
현장,26
충격,26
공사,26
자금,26
경기도,26
예산안,26
교육,26
센터,26
재난,26
제과,26
사례,25
취소,25
울산,25
운영,25
총장,25
직격탄,25
자가,25
조원,25
대상,25
고통,25
급등,25
예방접종,25
두기,24
불황,24
전세계,24
사진,24
시즌,24
대출,24
집단,24
장터,24
농산물,24
돌파,23
백신,23
실적,23
규모,23
프로젝트,23
구매,23
소식,23
전국,23
획득,23
상생,23
현대,23
안팎,23
모의,22
허용,22
집콕,22
정보,22
한전,22
헌혈,22
총선,22
분담,22
바르셀로나,22
재확진,22
필요,21
관리,21
천명,21
주목,21
공급,21
기준,21
황폐,21
협의,20
위축,20
창원,20
판매,20
준비,20
비대,20
마련,20
물가,20
기간,20
지속,20
협회,20
조사,20
물품,20
강세,20
남성,20
방안,19
건설,19
합의,19
재개,19
진행,19
소송,19
전환,19
국장,19
가입자,19
하임,19
출시,19
사용승인,19
재산,19
예측,19
마케팅,19
시설,19
선물,19
이슈,18
일자리,18
행사,18
연구,18
봉쇄,18
달러,18
해제,18
활용,18
임대료,18
격의,18
전략,18
음성,18
요양,18
삼성,18
