word,count
신종,3634
코로나,2387
코로나바이러스,1678
대응,852
확산,553
대책,505
비상,365
바이러스,364
회의,341
감염증,339
방역,329
총력,288
중국,279
공포,264
우한,232
포토,204
마스크,201
관련,193
예방,192
방지,186
가동,176
긴급,172
본부,157
체계,156
폐렴,142
진자,137
환자,135
급락,134
의심,133
우려,131
점검,131
대통령,128
강화,127
교육청,115
장관,115
감염,113
지원,110
차단,109
코스피,107
예산,98
집행,96
정부,94
신속,92
상황,89
운영,88
연기,88
안전,87
영향,86
종합,85
확진,84
발생,83
진료,82
위해,81
선제,81
의료,80
음성,79
방문,78
증시,77
경제,76
재난,76
국내,75
개최,74
중앙,73
관계,72
억원,72
경계,71
증상,70
구성,67
개학,67
글로벌,66
접촉,65
현장,65
속보,60
주재,60
조치,59
관리,59
사망자,58
확대,58
부산,57
지역,54
면세점,54
피해,54
격상,53
위험,52
격리,51
대비,50
인천,50
판정,49
서울,49
병원,48
시간,48
사스,47
시행,47
정세균,47
하나은행,47
지시,46
기업,45
그룹,45
검사,44
한국,44
평택,44
수습,44
시장,44
뉴스,43
착용,43
추가,42
취소,42
서울시,42
보건소,42
검역,41
검토,41
국립,41
업계,40
광주시,40
지하철,40
위기,39
총리,39
적극,39
돌입,38
당부,38
붕괴,38
현대차,38
어린이집,37
시진핑,37
경기도,36
하락,36
금값,35
설치,34
환율,34
협력,34
모니터링,33
기관,33
마감,33
충격,32
급증,31
발언,31
당국,31
주의,30
전파,30
달러,30
메르스,30
정보,30
박원순,30
원장,30
사회,29
유입,29
감시,29
모두,29
북한,29
마련,29
여파,29
중단,29
한상혁,29
체제,28
급등,28
롯데,28
사태,28
개발,27
시민,27
태세,27
조사,27
금융시장,26
단계,26
발표,26
공개,26
방통위,26
경보,25
제주,25
보통,25
보건,25
독일,25
직원,25
소방,25
가짜,24
감염병,24
사망,24
수위,24
수정,24
불안,24
부총리,24
판매,24
문재인,24
관광,23
금융,23
평택시,23
상승,23
전세기,23
브리핑,23
대구,22
확인,22
잠복기,22
질병,22
잠정,22
뉴욕증시,21
음으로,21
현재,21
사고,21
교육,21
은행,21
입국,20
자산,20
철도,20
경기,20
특징,20
여행,20
수출,20
전남도,20
행사,20
공사,20
초비상,19
학교,19
중국인,19
경남,19
유증,19
이재명,19
중요,19
총동원,19
정도,19
광주,19
유가,18
대처,18
서도,18
논의,18
방안,18
가능성,18
경북,18
권고,18
사진,18
전염,18
명확,18
인력,18
오산시,18
국제,17
제한,17
최고,17
뉴욕,17
오늘,17
세계,17
임시,17
지사,17
출장,17
전문가,17
참석,17
주가,17
코스닥,17
가능,17
긴장,17
자원,17
등교,17
노선,17
비치,17
백신,16
유럽,16
국채,16
모든,16
준비,16
편성,16
귀국,16
조희연,16
투입,16
가용,16
능동,16
공항,16
보성군,16
공단,16
화성시,16
초기,15
치료,15
출발,15
단체,15
베이징,15
총력전,15
결정,15
비비,15
금지,15
폭락,15
강조,15
교육감,15
자동차,15
현황,15
유치원,15
실시,15
운항,15
속도,15
전남,15
강성훈,15
팬미팅,15
작업,15
중지,15
강타,14
방심위,14
교육부,14
최소,14
강원,14
방법,14
과잉,14
신고,14
강원도,14
진주시,14
상자,14
이송,14
줄줄이,14
통제,14
일본,14
부산시,14
휴업,14
보건복지부,14
민주당,14
이주열,14
보도,14
전수,14
교통,14
현대,14
트럼프,13
국민,13
수도,13
구축,13
소독,13
의무,13
분석,13
필요,13
피씨,13
국가,13
심재철,13
구리시,13
창원시,13
촉각,13
고양시,13
카메라,13
해남군,13
영광,13
군수,13
수원시,13
시설,13
산업부,13
여성,12
세종시,12
관광객,12
강세,12
행동,12
울산,12
위원회,12
키트,12
능후,12
한국어,12
휴강,12
직격탄,12
자제,12
의정부시,12
수칙,12
손세정제,12
전북도,12
에어,12
나선,12
근무,12
석봉,12
건보,12
허태정,12
김경수,12
화상,12
옹진군,12
중인,12
본부장,12
주석,11
방어,11
집중,11
타격,11
전면,11
이슈,11
교민,11
철수,11
해제,11
진단,11
전시,11
지정,11
기박,11
항공,11
이유,11
지속,11
편의점,11
하루,11
선별,11
조기,11
장흥군,11
바이,11
총재,11
충남도,11
염태영,11
도움,10
제주도,10
경로,10
상향,10
천명,10
의정부,10
변동성,10
기부,10
홍남,10
남해,10
파악,10
최선,10
대전,10
영업,10
분주,10
활동,10
대상자,10
의회,10
정제,10
예산군,10
공식,10
라스,10
한국은행,10
취재,10
전북,10
국토부,10
긴밀,9
유통,9
자가,9
이동,9
금리,9
보고,9
증가,9
단기,9
시나리오,9
철통,9
투자,9
시스템,9
총선,9
상한,9
안정,9
주문,9
병문안,9
이인영,9
우선,9
학생,9
위생,9
손씻기,9
공무원,9
중추,9
국무총리,9
제천시,9
기승,9
정보공개,9
천안시,9
주시,9
영상,9
본격,9
대화,9
음성군,9
업무,9
행안부,9
배포,9
허위,9
군포시,9
병무청,9
태국,9
금융위,9
청사,9
방송,9
손병두,9
소개,9
천백,8
소통시,8
폭풍,8
출석,8
인정,8
변경,8
일정,8
전환,8
약세,8
다우,8
준수,8
최악,8
지자체,8
폐쇄,8
위원장,8
수준,8
필수,8
버스,8
종목,8
오공,8
털썩,8
대학가,8
게임,8
박능후,8
품귀,8
동구,8
삼성,8
설명,8
터미널,8
전시장,8
진도군,8
과정,8
아산시,8
지방정부,8
최후,8
방어선,8
중간,8
입영,8
전선,8
의협,8
차관,8
남양주시,8
부위,8
안내,7
제의,7
현지,7
부실,7
의원,7
현안,7
문의,7
연결,7
괴담,7
전세계,7
발원,7
대책위,7
효과,7
소요,7
비주,7
그래픽,7
강구,7
오염,7
건강,7
매출,7
주목,7
변수,7
기구,7
어린이,7
국회,7
리스크,7
도지사,7
경향,7
천안,7
대형,7
강제,7
캄보디아,7
전염병,7
상시,7
손소독제,7
현상,7
불확실,7
호텔,7
합동,7
양평군,7
부여군,7
가속,7
이재정,7
이용,7
악수,7
서울시장,7
충북,7
우리,7
티브로드,7
옥천군,7
유비,7
홍콩,7
은행권,7
연수,7
충남,7
축소,7
청정,7
사수,7
정기,7
북중,7
접경,7
단둥,7
졸업식,7
가족,7
함평군,7
세종,7
대희,7
요령,7
대한의사협회,7
직접,7
조광,7
북구,7
재외국민,7
원주시,7
급속,6
관심,6
전문,6
닮은꼴,6
재앙,6
도착,6
저지,6
수요,6
일제,6
쇼크,6
예정,6
캠페인,6
발열,6
이후,6
지수,6
전국,6
부로,6
개월,6
진원,6
시흥시,6
아시아,6
역사,6
육박,6
사전,6
연휴,6
실물,6
하나,6
비교,6
진행,6
화장품,6
청원,6
돌파,6
전역,6
불가피,6
걱정,6
황실,6
인사,6
차질,6
상용,6
논란,6
파루,6
선호,6
일반,6
품절,6
학당,6
입원,6
싱가포르,6
매일,6
관광업,6
면세,6
감기,6
