word,count
신종,86
폐렴,84
코로나바이러스,61
원인,55
코로나,44
불명,42
중국,41
바이러스,39
잠정,38
판정,36
우한,32
사스,21
메르스,12
집단,8
테마,6
종목,6
파루,6
이글,6
가능성,5
백신,5
판명,5
전파,5
승률,4
상위,4
바이오,4
조사,4
국내,4
종합,4
개발,4
사람,4
정체,3
환자,3
추가,3
필요,3
달라,3
우려,3
여전,3
결론,3
오전,2
주도,2
현재,2
주식,2
상승,2
전문가,2
판단,2
때문,2
오후,2
수년,2
병원체,2
지목,2
방법,2
결과,2
호흡기,2
확산,2
우리나라,2
종류,2
주장,2
비밀,2
주의,2
초기,1
의견,1
공포,1
여성,1
상륙,1
당국,1
각국,1
공문,1
발송,1
소요,1
유발,1
다른,1
계열,1
상태,1
안정,1
연구,1
우한시,1
위생,1
건강,1
위원회,1
발표,1
글로벌,1
이야기,1
진단,1
물질,1
확인,1
예정,1
그래픽,1
의심,1
현황,1
신종은,1
초보,1
분석,1
중증,1
질환,1
방역,1
악몽,1
재현,1
인체,1
대중,1
집중,1
관심,1
안전지대,1
치명,1
신화통신,1
추정,1
위험,1
발생,1
치사,1
불투명,1
다양,1
대체,1
무엇,1
방심,1
금물,1
상황,1
언제,1
인간,1
전염,1
증상,1
호전,1
핵심,1
정보,1
서도,1
뭐길,1
위험성,1
아주경제,1
오늘,1
뉴스,1
