word,count
신종,3559
코로나,3455
코로나바이러스,561
대응,454
지원,418
확산,325
중국,298
진자,298
피해,244
바이러스,221
환자,221
사망,213
검사,206
예방,201
의사,188
격리,181
감염,174
관련,173
정부,152
우한,151
기업,145
교민,131
방역,128
경제,125
간담,123
연기,123
우려,121
확진,120
속보,119
추가,117
발생,115
여파,115
포토,115
지역,114
방지,113
긴급,111
금융,109
위해,108
차단,106
총력,101
대책,99
국내,97
감염증,94
리원량,91
시설,91
기업인,91
경고,85
취소,84
의심,83
마스크,81
운영,80
임시,79
오늘,76
회의,74
사태,72
진단,70
확대,70
보건소,70
개발,69
사망자,61
점검,61
조원,61
가능,61
종합,60
일본,58
실시,58
방문,57
한국,56
폐쇄,56
병원,55
인천,54
현장,54
위기,53
자금,53
행사,52
영향,51
대통령,50
접촉,50
개강,50
명확,49
비상,48
상공,48
특별,46
치료,45
음성,45
최대,44
강화,43
중단,43
극복,43
타격,42
부총리,42
장관,41
사회,41
뉴스,40
휴업,40
잠정,40
박용만,40
하나은행,40
시진핑,39
센터,39
서울시,39
워홈,39
홈쇼핑,38
조치,38
허용,38
생수,38
발표,37
남성,37
수출,37
아산시,37
김상조,36
크루즈,36
브리핑,36
현대차,36
수업,36
피해자,35
롯데,35
광주,35
경기,35
불참,35
자가,35
공장,34
아산,34
모두,33
지방세,33
업계,33
대상,33
참석,33
영업,32
공포,32
의료,32
상황,32
처음,32
중소,32
비용,32
크루즈선,31
마련,31
중소기업,31
삼척,31
기부,30
최초,30
성남시,30
전자,30
시장,30
발언,30
기관,29
산업,29
제주,29
대처,29
삼척의료원,29
연구,28
확인,28
부품,28
적극,28
공영,28
특별출연,28
부담,27
대비,27
판단,27
생산,27
애로,27
인재,27
홍콩,26
생활,26
관리,26
취약,26
현황,26
개최,26
위축,26
중앙,26
회장,26
단축,26
관광,25
본부,25
추진,25
유럽,24
차질,24
업체,24
위험,24
보증,24
소식,24
검토,24
증상,24
통관,24
교육부,24
본점,24
하루,23
현대,23
직격탄,23
진행,23
증가,23
근무,23
사진,23
백화점,23
다중,23
면역,23
해제,23
응급실,23
대출,23
전쟁,22
세계,22
직원,22
부산,22
공급,22
애도,22
국제,22
메르스,22
필요,22
선제,22
세상,22
돌파,22
지지율,22
무역,21
판정,21
도서관,21
영상,21
디스플레이,21
특례,21
기업은행,21
논의,20
가동,20
포럼,20
정책,20
글로벌,20
결정,20
가짜,20
물품,20
대사,20
소독,20
유치원,20
전시회,20
활동,20
시행,20
공인,20
아트,20
민관,20
모든,20
쇼핑,20
합동,20
인민,20
천재지변,20
협력,19
송도,19
대구시,19
공연,19
계층,19
때문,19
사스,19
시작,19
서울,19
수출입,19
주재,19
프레데터,19
리그,19
상담,19
개설,19
이상,18
중국인,18
누적,18
이용,18
설치,18
외국인,18
가능성,18
주목,18
올해,18
자동차,18
이유,18
억원,18
강력,18
베트남,18
사용,18
방안,18
김기문,18
연장,17
경기도,17
투입,17
증시,17
단체,17
육성,17
무료,17
관내,17
하방,17
바젤,17
후보,17
양성,17
수급,17
주민,16
건강,16
해외,16
충격,16
대학,16
인사,16
정월대보름,16
혁신,16
소집,16
영웅,16
대회,16
광주시,16
