word,count
코로나바이러스,35
신종,28
폐렴,18
대응,16
강화,16
중국,12
우한,11
사망자,9
코로나,9
사회,8
바이러스,8
발생,7
지역,7
전북도,7
관리,6
관련,6
우한시,6
질병,5
본부,5
메르스,5
테마,5
바이오,5
개발,4
확산,4
방지,4
진양,4
제약,4
교도,3
독일,3
연구소,3
진단,3
승률,3
상위,3
종목,3
환자,2
확진,2
위해,2
오후,2
파루,2
주도,2
마감,2
확인,1
코리아타임스,1
뉴스,1
중국인,1
관광객,1
태국,1
판정,1
두번째,1
보건,1
당국,1
아시아,1
번진,1
증상,1
방법,1
그래픽,1
감염,1
현황,1
춘절,1
입국,1
증가,1
비상,1
위생,1
철저,1
당부,1
전라북도,1
현재,1
주식,1
원진,1
상승,1
변종,1
일본,1
사례,1
우려,1
치료,1
예방,1
최선,1
교통체증,1
완화,1
아유,1
경제,1
분석,1
검사,1
착수,1
남성,1
사망일,1
전북,1
매트릭스,1
박쥐,1
유래,1
사스,1
유사,1
조기,1
발견,1
