word,count
코로나,4723
신종,4709
진자,703
환자,647
코로나바이러스,585
추가,452
국내,448
중국,371
지원,360
확산,352
대응,346
속보,305
방역,287
사망자,255
퇴원,244
확진,237
예방,230
경제,220
긴급,217
피해,214
감염,210
발생,201
협력,191
격리,185
삼성,185
지역,170
여파,146
바이러스,144
접촉,142
방지,141
총력,130
사망,129
감염증,129
경기,129
여성,129
완치,127
회의,122
차단,118
검사,117
종합,113
방문,109
대책,109
아들,109
하루,103
전파,101
사례,101
비상,97
영향,96
사스,96
누적,95
시흥시,95
세계,90
점검,88
한국,87
의심,86
우려,84
전망,82
경기도,82
강화,81
실시,81
가능,80
롯데,80
극복,77
위해,76
며느리,75
연기,74
위축,73
정보,72
시설,71
중단,70
사태,69
투입,69
정부,69
기업,69
광주,69
마스크,68
확대,68
명확,68
대통령,67
취소,66
수출,66
관련,66
가족,64
충남도,63
공장,62
대비,62
주민,61
어려움,61
천명,60
제주,59
음성,59
의료,58
총리,58
의회,58
우한,57
한국인,57
증가,57
시민,57
조사,56
공포,56
포토,56
모두,55
다이소,55
생필품,54
인천,54
가능성,53
입국,53
병원,52
해제,51
성장,51
위기,51
회복,50
관리,50
중수,49
광둥성,49
상황,48
운영,48
타격,47
개최,46
현장,46
아성,46
업계,45
임시,45
하향,44
대구,44
사회,43
중소기업,43
개발,43
활동,43
안전,42
메일,42
회사,42
보건소,42
올해,41
대상,41
시흥,41
주말,40
망치,40
무료,40
공기,39
직격탄,39
증상,39
확인,39
제약,39
간담,38
에어로졸,38
집중,38
급증,38
매화동,38
부산,37
불가피,37
거주,37
연장,36
일본,36
자금,36
산업,35
상공,35
시장,35
위장,35
자산,35
쇼핑몰,35
예비,35
기관,35
업체,34
제한,34
후베이,34
소독,34
체계,34
가동,34
부정,34
후보,34
부부,34
일정,33
생활,33
투자,33
소비,33
판매,33
국가,33
대학,33
완화,33
전남,32
편의점,32
육박,32
외국인,32
크루즈선,32
광주시,32
최소,32
카메라,32
여행,31
전문가,31
동선,30
추진,30
조정,30
안정,30
보건,30
검토,29
조억원,29
조억,29
본부,29
발열,29
생산,28
권고,28
검역,28
상비약,28
대처,28
임시회,28
감염병,28
당국,28
부진,28
글로벌,27
주재,27
학교,27
진천,27
추월,27
현재,27
이하,27
이상,26
연구,26
탑승,26
논의,26
홍보,26
판정,26
설치,26
현대,25
불안,25
지사,25
이틀,25
상태,25
대구시,25
경북,25
정세균,25
중국인,24
영국인,24
오늘,24
북한,24
등장,24
해킹,24
특별,24
대전,24
개강,23
위험,23
인천공항,23
전자,23
계획,23
현지,23
센터,23
세번,23
영업,22
진료,22
집회,22
뉴스,22
악성,22
어린이집,22
월드,22
유입,22
화상,22
평소,22
제조업,21
서울,21
진단,21
때문,21
공무원,21
치료,21
불똥,21
폐렴,21
경고,21
아산,21
상보,21
심리치료,21
백화점,21
추정,21
상권,21
발표,21
검진,21
감소,20
억원,20
입항,20
증시,20
자제,20
공개,20
조치,20
이용,20
교육청,20
구리시,20
의원,19
감산,19
싱가포르,19
논란,19
불참,19
알리,19
하락,19
서울대,19
현황,19
제주도,19
경제활동,19
국제,18
금융,18
프랑스,18
시진핑,18
전세기,18
총장,18
리조트,18
전염,18
주간,18
시험,18
침체,18
조천억,18
민관,18
대덕구,18
총괄,18
군포시,18
단체,18
자가,18
쇼크,17
후베이성,17
연말,17
체크,17
외식,17
충북,17
이재명,17
주목,17
청정,17
행사,17
동양인,17
선제,17
골드,17
적극,17
분당,17
그래픽,17
중구,17
일상,17
단계,17
참석,17
잠복기,17
자동차,16
조원,16
시간,16
전체,16
취약,16
청주시,16
진행,16
조천억원,16
체육,16
전세계,16
규제,16
의사,16
권영진,16
오전,16
임병택,16
스포츠,15
기부,15
어린이,15
사실,15
통한,15
관광,15
확보,15
급식,15
공인,15
항공,15
동참,15
주의보,15
경제성장률,15
본점,15
훈련,15
코브라,15
고비,15
평균,15
울산,15
마련,15
경로,15
프로그램,15
교민,15
절반,15
우리,15
전북,15
충주시,15
교육,14
용품,14
나주시,14
사무,14
크루즈,14
스키,14
공단,14
리원량,14
통해,14
국회,14
돌파,14
줄줄이,14
여명,14
만전,14
외상,14
스트레스,14
스페인,14
충남,14
환경,14
공항,14
유학생,14
대출,14
헬리,14
시티,14
보류,14
매각,14
전달,14
입원,14
종료,14
격려,14
명명,14
근거,14
휴업,14
대연,14
유지,14
개월,14
중앙,14
북부,14
경찰,14
법무부,14
이슈,13
퇴치,13
음성군,13
축제,13
풍경,13
개선,13
충격,13
가짜,13
고려,13
스톱,13
부품,13
의존,13
수도,13
홍콩,13
다중,13
전면,13
수급,13
경남,13
동료,13
이번,13
언제,13
유찰,13
동구,13
노인,13
기준,13
능력,13
진주시,13
이동,13
합동,13
캠페인,13
민간,13
휴일,13
사설,13
레저,12
비말,12
만원,12
매장,12
물품,12
영상,12
반납,12
기술,12
거부,12
불확실,12
급감,12
분양,12
촉각,12
준비,12
금지,12
소상,12
허위,12
파장,12
농협,12
용인시,12
위생,12
보수,12
저지,12
손흥민,12
명동,12
박스,12
가격,12
계층,12
한시,12
대신,12
거리,12
화성시,12
김영록,12
불안감,12
진정,12
매출,12
수사,12
박능후,12
보고,11
내일,11
하나,11
치명,11
악재,11
르포,11
관광객,11
기자,11
책임,11
태국,11
아산시,11
특례,11
보증,11
문재인,11
구축,11
피싱,11
혈액,11
휴장,11
확진총,11
건강,11
소독제,11
충북도,11
포항,11
봉사,11
유치원,11
전문,11
기증,11
허용,11
최대,11
신속,11
세종시,11
공사,11
예산군,11
대규모,11
범죄,11
엄정,11
송해,11
장기,11
수준,11
소식,11
평택시,11
오산시,11
무증상,11
초기,11
영국,11
유통,10
미국인,10
지속,10
언론,10
메르스,10
관광업,10
팩트,10
입자,10
주문,10
물가,10
뚝뚝,10
견본주택,10
출장,10
학기,10
정점,10
앞장,10
디스플레이,10
서산시,10
경영,10
배치,10
과학관,10
단독,10
진명,10
방안,10
비비,10
유출,10
성남시,10
재난,10
음압,10
가세,10
재개,10
군수,10
장성군,10
대구광역시,10
물량,10
이천시,10
재단,10
필요,10
업종,10
모니터링,10
안철수,10
군산시,10
소비자,10
자원봉사,10
광장시장,10
결정,10
기탁,10
경찰청,10
구성,10
병상,10
촉구,9
치사,9
기아차,9
지급,9
중소,9
포함,9
경주,9
걱정,9
코스피,9
긴장,9
차질,9
도심,9
소방,9
전쟁,9
소재,9
해소,9
무협,9
장애,9
지금,9
베트남,9
신규,9
악성코드,9
전략,9
부산시,9
목소리,9
펀드,9
발길,9
위원회,9
예측,9
의뢰,9
손소독제,9
애로,9
키즈,9
카페,9
경로당,9
제안,9
철저,9
사진,9
도서관,9
호텔,9
서비스,9
괴산군,9
홍성군,9
유관,9
대중교통,9
전국노래자랑,9
복귀,9
경복궁,9
관람,9
이철우,9
브리핑,9
지방세,9
경보,9
장관,9
위상,8
배부,8
의약,8
테슬라,8
상하이,8
미국,8
도시,8
폐쇄,8
카드,8
배달,8
공연,8
예정,8
죽음,8
뉴욕증시,8
연휴,8
파월,8
전국,8
온라인,8
심리,8
착용,8
협의,8
경제위기,8
옥천,8
전격,8
실적,8
유포,8
세스코,8
신세계,8
작업,8
그룹,8
공급,8
총참모부,8
위협,8
역학,8
헌혈,8
관내,8
보장,8
최고,8
김포시,8
외교,8
쇼핑,8
감시,8
천억,8
도시락,8
경찰서,8
행복,8
복지,8
세부,8
파악,8
시공사,8
활성화,8
주요,8
국민,8
한산,8
전시,8
건국대,8
협업,8
썰렁,8
평창,8
연합,8
거의,8
안호영,8
해설,8
도지사,8
세븐,8
투어,8
평택,8
정박,8
택시,7
가구,7
광주대,7
국적,7
파견,7
대만,7
밥상,7
물동량,7
직접,7
오프라인,7
기간,7
만천,7
폭풍,7
부족,7
현대차,7
총선,7
지자체,7
지하철,7
규모,7
형태,7
통제,7
차원,7
송파,7
이송,7
탄력,7
용법,7
이력,7
직원,7
주춤,7
구리,7
남구,7
정상,7
자율,7
제외,7
사흘,7
강력,7
남동구,7
명번,7
위로,7
바이오,7
시스템,7
국회의원,7
로부터,7
안산시,7
보호,7
충주,7
자원봉사자,7
새마을,7
세종,7
졸업,7
계속,7
피해자,7
자유,7
광산구,7
강경화,7
서천,6
주가,6
유튜버,6
저널리즘,6
토크쇼,6
문화재단,6
배포,6
주도,6
근무,6
백신,6
포비아,6
전염병,6
상승,6
화제,6
변수,6
증언,6
대기,6
정상화,6
클릭,6
중국산,6
독감,6
예상,6
일시,6
건의,6
토익,6
분석,6
슈퍼,6
단속,6
상생,6
결혼,6
전화,6
상담,6
결제,6
본격,6
민주,6
심사,6
이시종,6
갈수록,6
강릉,6
피트,6
결과,6
아동,6
예산,6
금리인하,6
수출입,6
건설,6
연속,6
눈길,6
공군,6
소림사,6
사투,6
교육지원청,6
통학,6
차량,6
초등학교,6
선거운동,6
미스터리,6
주력,6
이후,6
재정,6
안양,6
출범,6
잠정,6
자치,6
행정,6
김종민,6
장외,6
선원,6
증세,6
강조,6
연수구,6
민주당,6
꼼짝,6
목포,6
운송,6
가장,6
캠퍼스,6
마사회,6
고통,6
가지,6
방위,6
패션,6
방심,6
원단,6
말레이시아,6
두리안,6
전남도,6
입학식,6
악용,6
총력전,6
발언,6
경주시,6
전담,6
민원,6
전원,6
둔화,5
서천읍,5
서천군,5
내외,5
김광수,5
모델,5
제공,5
행세,5
구속영장,5
트럼프,5
하방,5
지목,5
천산갑,5
우선,5
오히려,5
터미널,5
감기,5
진출,5
실물,5
정치,5
신인,5
혐오,5
미노,5
귀국,5
화재,5
구매,5
전전긍긍,5
융자,5
보상,5
취업,5
유행,5
상세,5
원신종,5
일자리,5
불법체류자,5
안내,5
수첩,5
방중,5
당분간,5
살균,5
맨유,5
고객,5
공천,5
마케팅,5
광양,5
보험,5
기업은행,5
다시,5
광산,5
수입,5
문건,5
사건,5
공동,5
모색,5
논문,5
점점,5
학부모,5
항공사,5
돌파구,5
임실군,5
프로야구,5
응원,5
원천,5
온정,5
정민,5
옹진,5
발병,5
생존,5
염태영,5
노력,5
변경,5
등교,5
봉사활동,5
휴무,5
함평군,5
완료,5
추경,5
다음,5
전주시,5
대량,5
집행,5
남성,5
정의,5
포천시,5
조달,5
중국어,5
사과,5
에너지,5
옥천군,5
사람,5
이유,5
질병,5
해외여행,5
남양주시,5
진격,5
강화군,5
유언비어,5
선거,5
수위,5
관심,5
중기,5
부평,5
공공시설,5
연구소,5
안심,5
운용,5
행위,5
대학가,5
양제츠,5
방일,5
무산,5
지도자,5
뷰티,5
금물,5
신고,5
분야,5
사찰,5
성당,5
고운동,5
전개,5
채취,5
국제대,5
개교,5
시행,5
유통업,5
체제,5
행정안전부,5
사기,5
의장,5
모든,5
사고,5
수습,5
은행,5
지정,5
인종차별,5
증때,5
비판,5
업무,5
곳곳,5
월말,5
사량,5
장수군,5
마이너스,5
하선,5
변화,4
초점,4
달러,4
수요,4
의학,4
보급,4
지연,4
신한은행,4
일베,4
비용,4
생각,4
돌발,4
이탈리아,4
얼마나,4
타이완,4
명중,4
중간,4
주차장,4
껑충,4
채소,4
깃값,4
신차,4
국내외,4
항만,4
국경,4
강행,4
먼저,4
위독,4
체식,4
클로젯,4
노래,4
한서,4
알프스,4
패널,4
시도,4
손실,4
정유,4
행보,4
대형,4
실제,4
합류,4
기해,4
추적,4
까닭,4
퀄컴,4
일로,4
악화,4
성적표,4
거짓,4
서울시,4
조명,4
총명,4
상반기,4
가연,4
인상,4
산시,4
단기,4
당부,4
가정,4
특산,4
축구,4
마을,4
폭설,4
가쁜,4
청와대,4
행진,4
녹화,4
추이,4
명도,4
와중,4
콜밴,4
엄중,4
몸살,4
동영상,4
