word,count
코로나,4062
극복,487
대응,366
지원,282
진자,255
확진,159
경제,146
신규,142
방역,132
여파,128
위기,126
총선,122
정부,119
치료,119
확산,113
한국,111
감염,110
키트,105
속보,97
세월호,96
사업,93
은행,93
지역,91
추가,91
국내,91
트럼프,89
온라인,87
회의,87
격리,86
성금,83
기부,80
긴급,80
백신,79
산업,78
완치,78
위해,76
환자,76
실시,75
현황,75
대구,75
사태,74
추진,74
대통령,74
캠페인,74
사회,68
사망자,68
원금,67
대책,66
진단,66
피해,66
농협,66
의료,64
미국,63
병환,62
점검,61
세계,60
재난,60
발생,60
영향,58
총리,58
기탁,57
해외,57
편성,56
자가,56
장기,56
가능성,54
효과,53
이후,52
응원,52
종합,51
일본,51
중국,51
재개,51
교훈,51
투표,50
혈액,50
경북,50
분기,50
특별,49
수출,49
전파,48
배설물,48
추경,47
개발,47
발표,47
센터,47
검사,46
취소,46
나흘,46
증가,45
활동,45
하루,45
명대,45
정책,44
관련,44
노조,44
병원,44
대본,44
고용,42
유럽,42
희망,42
동참,42
정세균,42
소비,41
취약,41
감소,40
직원,40
하락,39
관리,39
기업,38
예방,38
확대,38
전국,38
만원,38
유입,38
이노,37
연구,37
누적,37
진행,37
지노,37
행사,36
전달,36
강화,36
바이오,36
희박,36
정점,35
음성,34
사망,34
위축,34
그룹,34
경기,33
글로벌,33
포토,33
연속,33
포스트,32
운영,32
현장,32
서비스,32
최대,31
우려,31
거리,31
계층,31
서울,31
방지,30
공개,30
집콕,30
여당,30
안정,30
생활,30
프랑스,30
연기,30
압승,29
소득,29
회복,29
선거,29
중단,29
국민,29
보건,29
충남,29
지침,29
푸드,28
급증,28
판정,28
마스크,28
부산,28
국회,28
시장,28
실적,27
달러,27
공식,27
목표,27
개학,27
귀국,26
오늘,26
비대,26
시민,26
시간,26
봉사,26
어제,26
개최,26
믹트,26
판매,25
모두,25
매출,25
유지,25
시설,25
대비,25
시대,25
지급,25
투자,25
도민,25
증권,25
아베,25
태광,25
케이,25
급락,24
두기,24
전망,24
블루,24
민주당,24
사례,24
타격,24
과제,24
언택트,24
브리핑,24
쌍용차,24
통한,24
비상,23
급감,23
소상,23
공인,23
천명,23
시작,23
타이어,23
연구원,23
충격,22
총력,22
모범,22
신세계,22
격려,22
입증,22
허가,22
외신,21
안심,21
준비,21
본부,21
자세,21
재양,21
추모,21
신청,21
예천,21
이벤트,21
가족,21
국립,21
심화,21
국난,20
봉사활동,20
폼페이,20
임대료,20
민생,20
무증상,20
마련,20
봉쇄,20
성공,20
억원,20
경남,20
주기,20
자금,20
캐나다,20
전개,20
인증,20
조사,20
국제,19
가희,19
부산시,19
이슈,19
조치,19
임상시험,19
전세계,19
폭락,19
재확진,19
특징,19
선제,19
참여,19
심리,19
안전,18
주목,18
대전,18
결과,18
건강,18
유예,18
공급,18
해소,18
내일,18
방문,18
발언,18
금호,18
농가,18
과학기술,18
당국,18
생산,17
최악,17
문재인,17
대한민국,17
감사,17
공단,17
나눔,17
대처,17
평가,17
완화,17
브라질,17
최선,17
노인,17
상환,17
충남도,17
남해,17
기록,17
돕기,17
최소,17
인도,17
릴레이,17
헬로비전,17
기준,17
기술,17
획득,17
부광약품,17
공헌,17
확인,16
전문,16
입국,16
여성,16
바이러스,16
우한,16
최고,16
우선,16
위반,16
기회,16
보험,16
